Effective area for Roman (m^2) - parameters as of 2021 06 14

Mirror surfaces are coated with Ag

   Wave      F062      F087      F106      F129      F158      F184      F146      F213    SNPrism   Grism_1stOrder  Grism_0thOrder
     1.904    0.0000    0.0000    0.0000    0.0000    0.0000    2.8132    3.0043    0.0618    0.0000      1.2517      0.0498
     1.905    0.0000    0.0000    0.0000    0.0000    0.0000    2.8130    3.0041    0.0685    0.0000      1.2366      0.0496
     1.906    0.0000    0.0000    0.0000    0.0000    0.0000    2.8128    3.0039    0.0759    0.0000      1.2208      0.0493
     1.907    0.0000    0.0000    0.0000    0.0000    0.0000    2.8125    3.0035    0.0838    0.0000      1.2043      0.0489
     1.908    0.0000    0.0000    0.0000    0.0000    0.0000    2.8124    3.0035    0.0925    0.0000      1.1873      0.0486
     1.909    0.0000    0.0000    0.0000    0.0000    0.0000    2.8129    3.0040    0.1020    0.0000      1.1698      0.0482
     1.910    0.0000    0.0000    0.0000    0.0000    0.0000    2.8133    3.0045    0.1122    0.0000      1.1516      0.0478
     1.911    0.0000    0.0000    0.0000    0.0000    0.0000    2.8132    3.0043    0.1232    0.0000      1.1326      0.0473
     1.912    0.0000    0.0000    0.0000    0.0000    0.0000    2.8128    3.0039    0.1350    0.0000      1.1128      0.0468
     1.913    0.0000    0.0000    0.0000    0.0000    0.0000    2.8124    3.0035    0.1478    0.0000      1.0924      0.0462
     1.914    0.0000    0.0000    0.0000    0.0000    0.0000    2.8121    3.0032    0.1614    0.0000      1.0714      0.0456
     1.915    0.0000    0.0000    0.0000    0.0000    0.0000    2.8118    3.0028    0.1761    0.0000      1.0498      0.0450
     1.916    0.0000    0.0000    0.0000    0.0000    0.0000    2.8114    3.0024    0.1918    0.0000      1.0276      0.0444
     1.917    0.0000    0.0000    0.0000    0.0000    0.0000    2.8111    3.0021    0.2085    0.0000      1.0050      0.0437
     1.918    0.0000    0.0000    0.0000    0.0000    0.0000    2.8106    3.0016    0.2263    0.0000      0.9817      0.0430
     1.919    0.0000    0.0000    0.0000    0.0000    0.0000    2.8101    3.0010    0.2452    0.0000      0.9580      0.0422
     1.920    0.0000    0.0000    0.0000    0.0000    0.0000    2.8098    3.0006    0.2653    0.0000      0.9339      0.0414
     1.921    0.0000    0.0000    0.0000    0.0000    0.0000    2.8100    3.0009    0.2867    0.0000      0.9096      0.0406
     1.922    0.0000    0.0000    0.0000    0.0000    0.0000    2.8102    3.0011    0.3093    0.0000      0.8850      0.0398
     1.923    0.0000    0.0000    0.0000    0.0000    0.0000    2.8098    3.0007    0.3330    0.0000      0.8598      0.0389
     1.924    0.0000    0.0000    0.0000    0.0000    0.0000    2.8091    2.9999    0.3580    0.0000      0.8343      0.0380
     1.925    0.0000    0.0000    0.0000    0.0000    0.0000    2.8084    2.9992    0.3843    0.0000      0.8086      0.0371
     1.926    0.0000    0.0000    0.0000    0.0000    0.0000    2.8078    2.9985    0.4118    0.0000      0.7827      0.0361
     1.927    0.0000    0.0000    0.0000    0.0000    0.0000    2.8070    2.9977    0.4407    0.0000      0.7567      0.0351
     1.928    0.0000    0.0000    0.0000    0.0000    0.0000    2.8063    2.9969    0.4708    0.0000      0.7307      0.0342
     1.929    0.0000    0.0000    0.0000    0.0000    0.0000    2.8055    2.9961    0.5023    0.0000      0.7046      0.0332
     1.930    0.0000    0.0000    0.0000    0.0000    0.0000    2.8045    2.9951    0.5350    0.0000      0.6786      0.0321
     1.931    0.0000    0.0000    0.0000    0.0000    0.0000    2.8034    2.9939    0.5689    0.0000      0.6526      0.0311
     1.932    0.0000    0.0000    0.0000    0.0000    0.0000    2.8025    2.9929    0.6042    0.0000      0.6268      0.0301
     1.933    0.0000    0.0000    0.0000    0.0000    0.0000    2.8021    2.9925    0.6409    0.0000      0.6013      0.0290
     1.934    0.0000    0.0000    0.0000    0.0000    0.0000    2.8015    2.9919    0.6787    0.0000      0.5761      0.0280
     1.935    0.0000    0.0000    0.0000    0.0000    0.0000    2.8002    2.9904    0.7176    0.0000      0.5510      0.0270
     1.936    0.0000    0.0000    0.0000    0.0000    0.0000    2.7987    2.9888    0.7576    0.0000      0.5262      0.0259
     1.937    0.0000    0.0000    0.0000    0.0000    0.0000    2.7978    2.9879    0.7989    0.0000      0.5019      0.0249
     1.938    0.0000    0.0000    0.0000    0.0000    0.0000    2.7968    2.9868    0.8412    0.0000      0.4781      0.0239
     1.939    0.0000    0.0000    0.0000    0.0000    0.0000    2.7949    2.9848    0.8843    0.0000      0.4546      0.0228
     1.940    0.0000    0.0000    0.0000    0.0000    0.0000    2.7927    2.9825    0.9283    0.0000      0.4316      0.0218
     1.941    0.0000    0.0000    0.0000    0.0000    0.0000    2.7910    2.9806    0.9734    0.0000      0.4092      0.0208
     1.942    0.0000    0.0000    0.0000    0.0000    0.0000    2.7894    2.9789    1.0193    0.0000      0.3874      0.0198
     1.943    0.0000    0.0000    0.0000    0.0000    0.0000    2.7873    2.9767    1.0659    0.0000      0.3662      0.0189
     1.944    0.0000    0.0000    0.0000    0.0000    0.0000    2.7851    2.9743    1.1132    0.0000      0.3456      0.0179
     1.945    0.0000    0.0000    0.0000    0.0000    0.0000    2.7826    2.9717    1.1610    0.0000      0.3257      0.0170
     1.946    0.0000    0.0000    0.0000    0.0000    0.0000    2.7796    2.9685    1.2093    0.0000      0.3064      0.0161
     1.947    0.0000    0.0000    0.0000    0.0000    0.0000    2.7757    2.9643    1.2576    0.0000      0.2877      0.0152
     1.948    0.0000    0.0000    0.0000    0.0000    0.0000    2.7715    2.9598    1.3062    0.0000      0.2697      0.0143
     1.949    0.0000    0.0000    0.0000    0.0000    0.0000    2.7674    2.9554    1.3553    0.0000      0.2525      0.0135
     1.950    0.0000    0.0000    0.0000    0.0000    0.0000    2.7632    2.9509    1.4046    0.0000      0.2360      0.0127
     1.951    0.0000    0.0000    0.0000    0.0000    0.0000    2.7587    2.9461    1.4540    0.0000      0.2202      0.0119
     1.952    0.0000    0.0000    0.0000    0.0000    0.0000    2.7532    2.9403    1.5031    0.0000      0.2051      0.0112
     1.953    0.0000    0.0000    0.0000    0.0000    0.0000    2.7468    2.9334    1.5517    0.0000      0.1907      0.0105
     1.954    0.0000    0.0000    0.0000    0.0000    0.0000    2.7398    2.9259    1.6000    0.0000      0.1770      0.0098
     1.955    0.0000    0.0000    0.0000    0.0000    0.0000    2.7329    2.9186    1.6484    0.0000      0.1641      0.0091
     1.956    0.0000    0.0000    0.0000    0.0000    0.0000    2.7254    2.9106    1.6963    0.0000      0.1518      0.0085
     1.957    0.0000    0.0000    0.0000    0.0000    0.0000    2.7167    2.9013    1.7433    0.0000      0.1402      0.0079
     1.958    0.0000    0.0000    0.0000    0.0000    0.0000    2.7070    2.8909    1.7895    0.0000      0.1292      0.0073
     1.959    0.0000    0.0000    0.0000    0.0000    0.0000    2.6967    2.8799    1.8351    0.0000      0.1189      0.0068
     1.960    0.0000    0.0000    0.0000    0.0000    0.0000    2.6857    2.8682    1.8799    0.0000      0.1092      0.0063
     1.961    0.0000    0.0000    0.0000    0.0000    0.0000    2.6739    2.8555    1.9238    0.0000      0.1001      0.0058
     1.962    0.0000    0.0000    0.0000    0.0000    0.0000    2.6612    2.8420    1.9668    0.0000      0.0917      0.0053
     1.963    0.0000    0.0000    0.0000    0.0000    0.0000    2.6476    2.8275    2.0089    0.0000      0.0837      0.0049
     1.964    0.0000    0.0000    0.0000    0.0000    0.0000    2.6331    2.8120    2.0498    0.0000      0.0764      0.0045
     1.965    0.0000    0.0000    0.0000    0.0000    0.0000    2.6175    2.7953    2.0895    0.0000      0.0695      0.0041
     1.966    0.0000    0.0000    0.0000    0.0000    0.0000    2.6012    2.7779    2.1284    0.0000      0.0632      0.0038
     1.967    0.0000    0.0000    0.0000    0.0000    0.0000    2.5843    2.7599    2.1664    0.0000      0.0573      0.0034
     1.968    0.0000    0.0000    0.0000    0.0000    0.0000    2.5665    2.7408    2.2033    0.0000      0.0519      0.0031
     1.969    0.0000    0.0000    0.0000    0.0000    0.0000    2.5469    2.7200    2.2385    0.0000      0.0469      0.0028
     1.970    0.0000    0.0000    0.0000    0.0000    0.0000    2.5261    2.6977    2.2722    0.0000      0.0423      0.0026
     1.971    0.0000    0.0000    0.0000    0.0000    0.0000    2.5041    2.6742    2.3047    0.0000      0.0381      0.0023
     1.972    0.0000    0.0000    0.0000    0.0000    0.0000    2.4811    2.6496    2.3359    0.0000      0.0343      0.0021
     1.973    0.0000    0.0000    0.0000    0.0000    0.0000    2.4568    2.6237    2.3659    0.0000      0.0307      0.0019
     1.974    0.0000    0.0000    0.0000    0.0000    0.0000    2.4314    2.5966    2.3945    0.0000      0.0275      0.0017
     1.975    0.0000    0.0000    0.0000    0.0000    0.0000    2.4047    2.5681    2.4218    0.0000      0.0246      0.0015
     1.976    0.0000    0.0000    0.0000    0.0000    0.0000    2.3768    2.5383    2.4478    0.0000      0.0220      0.0014
     1.977    0.0000    0.0000    0.0000    0.0000    0.0000    2.3477    2.5072    2.4725    0.0000      0.0196      0.0012
     1.978    0.0000    0.0000    0.0000    0.0000    0.0000    2.3173    2.4748    2.4960    0.0000      0.0174      0.0011
     1.979    0.0000    0.0000    0.0000    0.0000    0.0000    2.2857    2.4410    2.5182    0.0000      0.0154      0.0010
     1.980    0.0000    0.0000    0.0000    0.0000    0.0000    2.2530    2.4060    2.5392    0.0000      0.0137      0.0009
     1.981    0.0000    0.0000    0.0000    0.0000    0.0000    2.2190    2.3697    2.5591    0.0000      0.0121      0.0008
     1.982    0.0000    0.0000    0.0000    0.0000    0.0000    2.1838    2.3322    2.5777    0.0000      0.0106      0.0007
     1.983    0.0000    0.0000    0.0000    0.0000    0.0000    2.1475    2.2934    2.5953    0.0000      0.0094      0.0006
     1.984    0.0000    0.0000    0.0000    0.0000    0.0000    2.1100    2.2534    2.6117    0.0000      0.0082      0.0005
     1.985    0.0000    0.0000    0.0000    0.0000    0.0000    2.0715    2.2122    2.6271    0.0000      0.0072      0.0005
     1.986    0.0000    0.0000    0.0000    0.0000    0.0000    2.0319    2.1699    2.6415    0.0000      0.0063      0.0004
     1.987    0.0000    0.0000    0.0000    0.0000    0.0000    1.9913    2.1266    2.6550    0.0000      0.0055      0.0004
     1.988    0.0000    0.0000    0.0000    0.0000    0.0000    1.9497    2.0822    2.6674    0.0000      0.0048      0.0003
     1.989    0.0000    0.0000    0.0000    0.0000    0.0000    1.9073    2.0368    2.6790    0.0000      0.0042      0.0003
     1.990    0.0000    0.0000    0.0000    0.0000    0.0000    1.8640    1.9906    2.6898    0.0000      0.0036      0.0003
     1.991    0.0000    0.0000    0.0000    0.0000    0.0000    1.8199    1.9435    2.6997    0.0000      0.0032      0.0002
     1.992    0.0000    0.0000    0.0000    0.0000    0.0000    1.7750    1.8956    2.7089    0.0000      0.0027      0.0002
     1.993    0.0000    0.0000    0.0000    0.0000    0.0000    1.7296    1.8471    2.7174    0.0000      0.0024      0.0002
     1.994    0.0000    0.0000    0.0000    0.0000    0.0000    1.6836    1.7979    2.7252    0.0000      0.0020      0.0001
     1.995    0.0000    0.0000    0.0000    0.0000    0.0000    1.6371    1.7483    2.7324    0.0000      0.0018      0.0001
     1.996    0.0000    0.0000    0.0000    0.0000    0.0000    1.5901    1.6981    2.7389    0.0000      0.0015      0.0001
     1.997    0.0000    0.0000    0.0000    0.0000    0.0000    1.5428    1.6476    2.7447    0.0000      0.0013      0.0001
     1.998    0.0000    0.0000    0.0000    0.0000    0.0000    1.4953    1.5969    2.7503    0.0000      0.0011      0.0001
     1.999    0.0000    0.0000    0.0000    0.0000    0.0000    1.4480    1.5464    2.7560    0.0000      0.0009      0.0001
     2.000    0.0000    0.0000    0.0000    0.0000    0.0000    1.4006    1.4957    2.7612    0.0000      0.0008      0.0001
     2.001    0.0000    0.0000    0.0000    0.0000    0.0000    1.3529    1.4448    2.7655    0.0000      0.0007      0.0001
     2.002    0.0000    0.0000    0.0000    0.0000    0.0000    1.3051    1.3938    2.7690    0.0000      0.0006      0.0000
     2.003    0.0000    0.0000    0.0000    0.0000    0.0000    1.2576    1.3430    2.7723    0.0000      0.0005      0.0000
     2.004    0.0000    0.0000    0.0000    0.0000    0.0000    1.2104    1.2926    2.7754    0.0000      0.0004      0.0000
     2.005    0.0000    0.0000    0.0000    0.0000    0.0000    1.1635    1.2425    2.7781    0.0000      0.0003      0.0000
     2.006    0.0000    0.0000    0.0000    0.0000    0.0000    1.1170    1.1929    2.7805    0.0000      0.0003      0.0000
     2.007    0.0000    0.0000    0.0000    0.0000    0.0000    1.0710    1.1438    2.7827    0.0000      0.0002      0.0000
     2.008    0.0000    0.0000    0.0000    0.0000    0.0000    1.0257    1.0954    2.7847    0.0000      0.0002      0.0000
     2.009    0.0000    0.0000    0.0000    0.0000    0.0000    0.9810    1.0476    2.7864    0.0000      0.0002      0.0000
     2.010    0.0000    0.0000    0.0000    0.0000    0.0000    0.9370    1.0007    2.7880    0.0000      0.0001      0.0000
     2.011    0.0000    0.0000    0.0000    0.0000    0.0000    0.8939    0.9546    2.7894    0.0000      0.0001      0.0000
     2.012    0.0000    0.0000    0.0000    0.0000    0.0000    0.8516    0.9094    2.7906    0.0000      0.0001      0.0000
     2.013    0.0000    0.0000    0.0000    0.0000    0.0000    0.8102    0.8652    2.7917    0.0000      0.0001      0.0000
     2.014    0.0000    0.0000    0.0000    0.0000    0.0000    0.7698    0.8221    2.7927    0.0000      0.0001      0.0000
     2.015    0.0000    0.0000    0.0000    0.0000    0.0000    0.7304    0.7800    2.7935    0.0000      0.0001      0.0000
     2.016    0.0000    0.0000    0.0000    0.0000    0.0000    0.6920    0.7391    2.7943    0.0000      0.0000      0.0000
     2.017    0.0000    0.0000    0.0000    0.0000    0.0000    0.6548    0.6993    2.7949    0.0000      0.0000      0.0000
     2.018    0.0000    0.0000    0.0000    0.0000    0.0000    0.6187    0.6608    2.7955    0.0000      0.0000      0.0000
     2.019    0.0000    0.0000    0.0000    0.0000    0.0000    0.5838    0.6235    2.7960    0.0000      0.0000      0.0000
     2.020    0.0000    0.0000    0.0000    0.0000    0.0000    0.5501    0.5875    2.7965    0.0000      0.0000      0.0000
     2.021    0.0000    0.0000    0.0000    0.0000    0.0000    0.5176    0.5528    2.7969    0.0000      0.0000      0.0000
     2.022    0.0000    0.0000    0.0000    0.0000    0.0000    0.4863    0.5193    2.7972    0.0000      0.0000      0.0000
     2.023    0.0000    0.0000    0.0000    0.0000    0.0000    0.4562    0.4872    2.7976    0.0000      0.0000      0.0000
     2.024    0.0000    0.0000    0.0000    0.0000    0.0000    0.4274    0.4565    2.7978    0.0000      0.0000      0.0000
     2.025    0.0000    0.0000    0.0000    0.0000    0.0000    0.3998    0.4270    2.7981    0.0000      0.0000      0.0000
     2.026    0.0000    0.0000    0.0000    0.0000    0.0000    0.3735    0.3988    2.7983    0.0000      0.0000      0.0000
     2.027    0.0000    0.0000    0.0000    0.0000    0.0000    0.3483    0.3720    2.7985    0.0000      0.0000      0.0000
     2.028    0.0000    0.0000    0.0000    0.0000    0.0000    0.3244    0.3464    2.7987    0.0000      0.0000      0.0000
     2.029    0.0000    0.0000    0.0000    0.0000    0.0000    0.3017    0.3222    2.7989    0.0000      0.0000      0.0000
     2.030    0.0000    0.0000    0.0000    0.0000    0.0000    0.2801    0.2991    2.7990    0.0000      0.0000      0.0000
